[0, 0, 0]
        7090	        6708	       16442	       11198	       40126	       51678	       16918	       20128	        9038	        5782	         NaN	         NaN	       27874	       22348	       26990	       23808
       19020	       18458	        3800	        4218	       20984	       20394	       35536	       41726	       34984	       26712	       22582	       22522	         NaN	         NaN	        5748	        6350
       20488	       19164	        6768	        4988	       13712	       12740	       33068	       42438	       31916	       22990	       21028	       19006	         NaN	         NaN	        4292	        5232
       17550	       21416	       42912	       36518	       15970	       14982	        7422	        7820	       28996	       27672	       30504	       23356	        7592	        4120	         NaN	         NaN
       14590	       18612	       46684	       39248	       16986	       17902	        4742	        4340	       25892	       24266	       25066	       22286	        6498	        5352	         NaN	         NaN

[7, 0, 0]
         NaN	         NaN	       19954	       20456	        4642	        6248	       17232	       15160	       38524	       43204	        4190	        6208	       19352	       22020	       18894	       14056
         NaN	         NaN	       18652	       22900	        4806	        5932	       15964	       14896	       48208	       54174	        4592	        5908	       16828	       20286	       24554	       18756
       20170	       19146	         NaN	         NaN	       16900	       15760	        7014	        7788	       23272	       21606	       22822	       15248	        3952	        7968	       57004	       54298
       23010	       26628	         NaN	         NaN	       16254	       16434	        6306	        6384	       21438	       19740	       16290	       11770	        5026	        5708	       46128	       42654
        5514	        5184	       18680	       17800	         NaN	         NaN	       14470	       15178	        4646	        7490	       36896	       38924	       26414	       16950	       19106	       22468
        7658	        7524	       15072	       15344	         NaN	         NaN	       22372	       14074	        4854	       10638	       51434	       53904	       24276	       18188	       18140	       21748
        8236	       15212	        6452	        5172	       11582	       17164	         NaN	         NaN	       17266	       10782	       21716	       14298	       36044	       32950	        7036	        4756
       14232	       14232	        6124	        5914	       13248	       11450	         NaN	         NaN	       15492	       14370	       16748	       17604	       38674	       37688	        6992	        4624
       42500	       43782	       17592	       19042	        4000	        4496	       15596	       19898	         NaN	         NaN	        7592	        7718	       34998	       26198	       25596	       25346
       44448	       46908	       16178	       20092	        7434	        8316	       12016	       15670	         NaN	         NaN	        5988	        4458	       30070	       24416	       29222	       22464
        4628	        5188	       22452	       16146	       39254	       49224	       24986	       17604	        8488	        6732	         NaN	         NaN	       26070	       23404	       33454	       30786
        6746	        6526	       15434	       11558	       38514	       51636	       16970	       19444	        8810	        3716	         NaN	         NaN	       30160	       20706	       26986	       21080
       20588	       17276	        3582	        4034	       21018	       20392	       34950	       37940	       32802	       26442	       21672	       24720	         NaN	         NaN	        5782	        6300
       21472	       19506	        7848	        4612	       13208	       13538	       35772	       41962	       28902	       23592	       19772	       18058	         NaN	         NaN	        4292	        5472
       16720	       22286	       46392	       42610	       17968	       14908	        7066	        7670	       27990	       28738	       27142	       24156	        5956	        4432	         NaN	         NaN
       12328	       18800	       48088	       34904	       18382	       18594	        4458	        4292	       25356	       24122	       25544	       20264	        6930	        5372	         NaN	         NaN

[8, 0, 0]
         NaN	         NaN	       19200	       20896	        5226	        5856	       15716	       16356	       40340	       34620	        5910	        4918	       21500	       19552	       17710	       14202
         NaN	         NaN	       19166	       25124	        4614	        5720	       15758	       13248	       52010	       50044	        5534	        6896	       19512	       20786	       22660	       19092
       20702	       20018	         NaN	         NaN	       17252	       16142	        7384	        7660	       23980	       21760	       23138	       15186	        7622	       12392	       53824	       49982
       24854	       23036	         NaN	         NaN	       16086	       15522	        6298	        6118	       25172	       25386	       16460	       11806	        4764	        9554	       44674	       38880
        5988	        5784	       17484	       18470	         NaN	         NaN	        6932	       15616	        8334	       11688	       41434	       35532	       24292	       14292	       22618	       25144
        6326	        7180	       17636	       16390	         NaN	         NaN	       22892	       15326	       10428	       14246	       41050	       51138	       25776	       14494	       21940	       21906
       16840	       14108	        5422	        5256	       11926	       18108	         NaN	         NaN	       16914	       11908	       21920	       16358	       30982	       31384	        4318	        5010
       14178	       13282	        5842	        5300	       13498	       11858	         NaN	         NaN	       21202	       14348	       17836	       17340	       39472	       36474	        4254	        3500
